,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_block_size,param_gradient_size,param_k,param_max_corners,param_min_distance,param_quality_level,param_use_harris_detector,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
13,0.09163103103637696,0.014248007946888795,0.4417748928070068,0.04746735200947581,1,1,0.04,13,1,1,False,"{'block_size': 1, 'gradient_size': 1, 'k': 0.04, 'max_corners': 13, 'min_distance': 1, 'quality_level': 1, 'use_harris_detector': False}",-822.3366250534252,-738.5140588796746,-821.547809965765,-792.9206257908799,-924.211408229753,-819.9061055838996,60.40046384685216,3541
14,0.10307354927062988,0.016721714998139493,0.3909611225128174,0.02547681779467384,1,1,0.04,13,5,0.0001,True,"{'block_size': 1, 'gradient_size': 1, 'k': 0.04, 'max_corners': 13, 'min_distance': 5, 'quality_level': 0.0001, 'use_harris_detector': True}",-822.3366250534252,-738.5140588796746,-821.547809965765,-792.9206257908799,-924.211408229753,-819.9061055838996,60.40046384685216,3541
15,0.12449784278869629,0.03301489643803703,0.4646912097930908,0.04032650747485955,1,1,0.04,13,5,0.0001,False,"{'block_size': 1, 'gradient_size': 1, 'k': 0.04, 'max_corners': 13, 'min_distance': 5, 'quality_level': 0.0001, 'use_harris_detector': False}",-75.28743864376469,-117.46757549894541,-79.13650142724943,-82.57025424202973,-60.625595092612386,-83.01747298092033,18.778823895663727,1639
16,0.14791078567504884,0.007930058893202892,0.40054640769958494,0.034916337477032836,1,1,0.04,13,5,0.0005,True,"{'block_size': 1, 'gradient_size': 1, 'k': 0.04, 'max_corners': 13, 'min_distance': 5, 'quality_level': 0.0005, 'use_harris_detector': True}",-822.3366250534252,-738.5140588796746,-821.547809965765,-792.9206257908799,-924.211408229753,-819.9061055838996,60.40046384685216,3541
17,0.11712446212768554,0.021371698340524634,0.4456202983856201,0.017271909389161965,1,1,0.04,13,5,0.0005,False,"{'block_size': 1, 'gradient_size': 1, 'k': 0.04, 'max_corners': 13, 'min_distance': 5, 'quality_level': 0.0005, 'use_harris_detector': False}",-75.28743864376469,-117.46757549894541,-79.13650142724943,-82.57025424202973,-60.625595092612386,-83.01747298092033,18.778823895663727,1639
18,0.12253365516662598,0.009704194905271609,0.39692983627319334,0.03136153250620079,1,1,0.04,13,5,0.001,True,"{'block_size': 1, 'gradient_size': 1, 'k': 0.04, 'max_corners': 13, 'min_distance': 5, 'quality_level': 0.001, 'use_harris_detector': True}",-822.3366250534252,-738.5140588796746,-821.547809965765,-792.9206257908799,-924.211408229753,-819.9061055838996,60.40046384685216,3541
19,0.13383007049560547,0.04063229665436352,0.4581001281738281,0.04849803830916873,1,1,0.04,13,5,0.001,False,"{'block_size': 1, 'gradient_size': 1, 'k': 0.04, 'max_corners': 13, 'min_distance': 5, 'quality_level': 0.001, 'use_harris_detector': False}",-75.28743864376469,-117.46757549894541,-79.13650142724943,-82.57025424202973,-60.625595092612386,-83.01747298092033,18.778823895663727,1639
20,0.13168735504150392,0.0269851432878334,0.4115100383758545,0.05360230743022948,1,1,0.04,13,5,0.005,True,"{'block_size': 1, 'gradient_size': 1, 'k': 0.04, 'max_corners': 13, 'min_distance': 5, 'quality_level': 0.005, 'use_harris_detector': True}",-822.3366250534252,-738.5140588796746,-821.547809965765,-792.9206257908799,-924.211408229753,-819.9061055838996,60.40046384685216,3541
21,0.07506251335144043,0.013701086573472666,0.43763003349304197,0.05199378961273378,1,1,0.04,13,5,0.005,False,"{'block_size': 1, 'gradient_size': 1, 'k': 0.04, 'max_corners': 13, 'min_distance': 5, 'quality_level': 0.005, 'use_harris_detector': False}",-75.28743864376469,-117.46757549894541,-79.13650142724943,-82.57025424202973,-60.625595092612386,-83.01747298092033,18.778823895663727,1639
22,0.11125097274780274,0.009919824919231546,0.46036763191223146,0.054358470390217246,1,1,0.04,13,5,0.01,True,"{'block_size': 1, 'gradient_size': 1, 'k': 0.04, 'max_corners': 13, 'min_distance': 5, 'quality_level': 0.01, 'use_harris_detector': True}",-822.3366250534252,-738.5140588796746,-821.547809965765,-792.9206257908799,-924.211408229753,-819.9061055838996,60.40046384685216,3541
23,0.09021315574645997,0.025589498565725732,0.4094071388244629,0.043300435541526926,1,1,0.04,13,5,0.01,False,"{'block_size': 1, 'gradient_size': 1, 'k': 0.04, 'max_corners': 13, 'min_distance': 5, 'quality_level': 0.01, 'use_harris_detector': False}",-75.28743864376469,-117.46757549894541,-79.13650142724943,-82.57025424202973,-60.625595092612386,-83.01747298092033,18.778823895663727,1639
24,0.09591460227966309,0.023294668596595108,0.46146721839904786,0.027177209047077378,1,1,0.04,13,5,0.1,True,"{'block_size': 1, 'gradient_size': 1, 'k': 0.04, 'max_corners': 13, 'min_distance': 5, 'quality_level': 0.1, 'use_harris_detector': True}",-822.3366250534252,-738.5140588796746,-821.547809965765,-792.9206257908799,-924.211408229753,-819.9061055838996,60.40046384685216,3541
25,0.0861119270324707,0.011779921779610817,0.426527738571167,0.03851227621363065,1,1,0.04,13,5,0.1,False,"{'block_size': 1, 'gradient_size': 1, 'k': 0.04, 'max_corners': 13, 'min_distance': 5, 'quality_level': 0.1, 'use_harris_detector': False}",-75.28743864376469,-117.46757549894541,-79.13650142724943,-82.57025424202973,-60.625595092612386,-83.01747298092033,18.778823895663727,1639
26,0.10547800064086914,0.011821571854182474,0.42039971351623534,0.05340232779102422,1,1,0.04,13,5,1,True,"{'block_size': 1, 'gradient_size': 1, 'k': 0.04, 'max_corners': 13, 'min_distance': 5, 'quality_level': 1, 'use_harris_detector': True}",-822.3366250534252,-738.5140588796746,-821.547809965765,-792.9206257908799,-924.211408229753,-819.9061055838996,60.40046384685216,3541
